year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2004,5,Creston News-Advertiser,Creston,Iowa,5492,Union,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.0597,-94.3650,Iowa
2004,1,Traveler-Watchman,Southold,N.Y.,11000,Suffolk,major,County in metro area with 1 million population or more,1,41.0602,-72.4264,New York
2004,1,Davis Plus,Layton,Utah,20000,Davis,minor,"County in metro area of 250,000 to 1 million population",1,41.0602,-111.9710,Utah
2004,1,Attica Hub,Attica,Ohio,4000,Seneca,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.0635,-82.8872,Ohio
2004,6,"Rochester Sentinel, The",Rochester,Ind.,4400,Fulton,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.0638,-86.2154,Indiana
2004,1,Tri-County News,Slippery Rock,Pa.,21172,Butler,major,County in metro area with 1 million population or more,1,41.0639,-80.0564,Pennsylvania
2004,1,Compass,Rochester,Ind.,5100,Fulton,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.0648,-86.2158,Indiana
2004,7,"Advocate, The",Stamford,Conn.,25889,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.0782,-73.5498,Connecticut
2004,1,Fort Wanye Frost Illustrated,Fort Wayne,Ind.,7000,Allen,minor,"County in metro area of 250,000 to 1 million population",1,41.0793,-85.1394,Indiana
2004,1,New London Record,New London,Ohio,2200,Huron,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.0796,-82.4066,Ohio
2004,7,Akron Beacon Journal,Akron,Ohio,135002,Summit,minor,"County in metro area of 250,000 to 1 million population",1,41.0800,-81.5219,Ohio
2004,1,Tribune-News,South Whitley,Ind.,1513,Whitley,minor,"County in metro area of 250,000 to 1 million population",1,41.0853,-85.6280,Indiana
2004,6,"News-Sentinel, The",Fort Wayne,Ind.,42045,Allen,minor,"County in metro area of 250,000 to 1 million population",1,41.0885,-85.1436,Indiana
2004,7,"Journal Gazette, The",Fort Wayne,Ind.,70000,Allen,minor,"County in metro area of 250,000 to 1 million population",1,41.0885,-85.1436,Indiana
2004,1,Chappell Register,Chappell,Neb.,1000,Deuel,rural,"Nonmetro county completely rural or less than 2,500 urban population, not adj. to metro area",0,41.0913,-102.4700,Nebraska
2004,7,The Sunday Hour,Norwalk,Conn.,16168,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.0929,-73.4194,Connecticut
2004,1,Wilton Villager,Norwalk,Conn.,8000,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.0929,-73.4194,Connecticut
2004,1,Rockland County Times,Rockland Co.,N.Y.,2000,Rockland,major,County in metro area with 1 million population or more,1,41.0940,-74.0119,New York
2004,1,Dwight Star & Herald,Dwight,Ill.,2400,Livingston,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.0945,-88.4251,Illinois
2004,1,Morning Sun News Herald,Morning Sun,Iowa,800,Louisa,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,41.0953,-91.2504,Iowa
2004,1,Reddick-Essex Courier,Reddick,Ill.,392,Kankakee,minor,"County in metro area of fewer than 250,000 population",1,41.0973,-88.2506,Illinois
2004,7,Vindicator,Youngstown,Ohio,66487,Mahoning,minor,"County in metro area of 250,000 to 1 million population",1,41.0993,-80.6463,Ohio
2004,1,Boardman News,Youngstown,Ohio,4750,Mahoning,minor,"County in metro area of 250,000 to 1 million population",1,41.0993,-80.6463,Ohio
2004,1,Buckeye Review,Youngstown,Ohio,5283,Mahoning,minor,"County in metro area of 250,000 to 1 million population",1,41.0998,-80.6495,Ohio
2004,1,Leipsic Messenger,Leipsic,Ohio,1300,Putnam,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.0999,-83.9848,Ohio
2004,1,Continental News Review,Continental,Ohio,975,Putnam,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.1003,-84.2663,Ohio
2004,1,Tallmadge Express,Tallmadge,Ohio,21100,Summit,minor,"County in metro area of 250,000 to 1 million population",1,41.1024,-81.4216,Ohio
2004,1,Republican-Nonpareil,Central City,Neb.,1900,Merrick,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.1133,-98.0002,Nebraska
2004,1,Henry News Republican,Henry,Ill.,2700,Marshall,minor,"County in metro area of 250,000 to 1 million population",1,41.1136,-89.3610,Illinois
2004,7,"Advertiser-Tribune, The",Tiffin,Ohio,10516,Seneca,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.1166,-83.1800,Ohio
2004,1,Fairfield County Weekly,Norwalk,Conn.,56000,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1177,-73.4082,Connecticut
2004,1,Norwalk Citizen-News,Norwalk,Conn.,15072,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1177,-73.4082,Connecticut
2004,1,Globe,New Wilmington,Pa.,1800,Lawrence,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.1209,-80.3331,Pennsylvania
2004,3,Times-Press,Streator,Ill.,7867,La Salle,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.1209,-88.8354,Illinois
2004,6,"Daily Journal, The/Sunday Journal",Kankakee,Ill.,29200,Kankakee,minor,"County in metro area of fewer than 250,000 population",1,41.1223,-87.8624,Illinois
2004,6,"Courier-Express, The/ Tri-County Sunday",Du Bois,Pa.,10198,Clearfield,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.1225,-78.7564,Pennsylvania
2004,1,"Westport Minuteman, The",Westport,Conn.,14200,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1226,-73.3457,Connecticut
2004,2,Westport News,Westport,Conn.,10000,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1226,-73.3457,Connecticut
2004,6,"North Platte Telegraph, The",North Platte,Neb.,12970,Lincoln,rural,"Nonmetro county with urban population of 20,000 or more, not adjacent to a metro area",0,41.1259,-100.7620,Nebraska
2004,1,Winfield Beacon/Wayland News,Winfield,Iowa,1760,Henry,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.1259,-91.4381,Iowa
2004,2,Keith County News,Ogallala,Neb.,4206,Keith,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.1282,-101.7200,Nebraska
2004,1,Gretna Guide,Gretna,Neb.,4730,Sarpy,minor,"County in metro area of 250,000 to 1 million population",1,41.1338,-96.2440,Nebraska
2004,5,Sidney Sun-Telegraph,Sidney,Neb.,2400,Cheyenne,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.1344,-102.9690,Nebraska
2004,1,Montrose Sun,Montrose,Ohio,11556,Summit,minor,"County in metro area of 250,000 to 1 million population",1,41.1354,-81.6392,Ohio
2004,6,"Medina County Gazette, The",Medina,Ohio,15000,Medina,major,County in metro area with 1 million population or more,1,41.1358,-81.8696,Ohio
2004,1,Medina Sun,Medina,Ohio,14947,Medina,major,County in metro area with 1 million population or more,1,41.1358,-81.8696,Ohio
2004,6,"Express, The",Lock Haven,Pa.,9015,Clinton,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.1365,-77.4522,Pennsylvania
2004,1,Warren Sentinel,Warren,Wyo.,5848,Laramie,minor,"County in metro area of fewer than 250,000 population",1,41.1412,-104.8150,Wyoming
2004,1,Paulding Progress,Paulding,Ohio,4100,Paulding,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.1424,-84.5824,Ohio
2004,7,Wyoming Tribune-Eagle,Cheyenne,Wyo.,15564,Laramie,minor,"County in metro area of fewer than 250,000 population",1,41.1522,-104.7830,Wyoming
2004,2,Papillion Times,Papillion,Neb.,9000,Sarpy,minor,"County in metro area of 250,000 to 1 million population",1,41.1529,-96.0456,Nebraska
2004,1,Bellevue Leader,Bellevue,Neb.,60000,Sarpy,minor,"County in metro area of 250,000 to 1 million population",1,41.1542,-95.9347,Nebraska
2004,1,New Canaan Advertiser,New Canaan,Conn.,6500,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1543,-73.4958,Connecticut
2004,2,Allied News,Grove City,Pa.,4500,Mercer,minor,"County in metro area of 250,000 to 1 million population",1,41.1571,-80.0893,Pennsylvania
2004,1,"Courier-Times, The",Sutherland,Neb.,1250,Lincoln,rural,"Nonmetro county with urban population of 20,000 or more, not adjacent to a metro area",0,41.1593,-101.1210,Nebraska
2004,6,"Fostoria Review Times, The",Fostoria,Ohio,4200,Seneca,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.1602,-83.4119,Ohio
2004,1,Wellington Enterprise,Wellington,Ohio,20800,Lorain,major,County in metro area with 1 million population or more,1,41.1609,-82.2268,Ohio
2004,6,"Post & Mail, The",Columbia City,Ind.,4800,Whitley,minor,"County in metro area of 250,000 to 1 million population",1,41.1610,-85.4854,Indiana
2004,7,Record-Courier,Ravenna,Ohio,18359,Portage,minor,"County in metro area of 250,000 to 1 million population",1,41.1614,-81.2421,Ohio
2004,1,Jeffersonian Democrat,Brookville,Pa.,4650,Jefferson,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.1615,-79.0827,Pennsylvania
2004,1,Pulse-Journal,Liberty,Ohio,34500,Trumbull,minor,"County in metro area of 250,000 to 1 million population",1,41.1616,-80.6549,Ohio
2004,1,News-Press,Cuyahoga Falls,Ohio,48701,Summit,minor,"County in metro area of 250,000 to 1 million population",1,41.1641,-81.5205,Ohio
2004,1,Mountaintop Eagle,Mountaintop,Pa.,3003,Luzerne,minor,"County in metro area of 250,000 to 1 million population",1,41.1660,-75.8796,Pennsylvania
2004,1,Momence Progress-Reporter,Momence,Ill.,2502,Kankakee,minor,"County in metro area of fewer than 250,000 population",1,41.1661,-87.6632,Illinois
2004,1,Galva News,Galva,Ill.,2196,Henry,minor,"County in metro area of 250,000 to 1 million population",1,41.1691,-90.0372,Illinois
2004,1,Montgomery Life,Montgomery,Pa.,4795,Lycoming,minor,"County in metro area of fewer than 250,000 population",1,41.1710,-76.8739,Pennsylvania
2004,1,Block Island Times,Block Island,R.I.,3100,Washington,major,County in metro area with 1 million population or more,1,41.1740,-71.5623,Rhode Island
2004,2,Fairfield Citizen-News,Fairfield,Conn.,8064,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1762,-73.2732,Connecticut
2004,1,Fairfield Minuteman,Fairfield,Conn.,24000,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1762,-73.2732,Connecticut
2004,1,Stow Sentry,Stow,Ohio,15000,Summit,minor,"County in metro area of 250,000 to 1 million population",1,41.1765,-81.4344,Ohio
2004,1,Wapello Republican,Wapello,Iowa,2502,Louisa,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,41.1771,-91.1881,Iowa
2004,1,Polk County News,Osceola,Neb.,606,Polk,rural,"Nonmetro county completely rural or less than 2,500 urban population, not adj. to metro area",0,41.1782,-97.5498,Nebraska
2004,1,Antwerp Bee-Argus,Antwerp,Ohio,1000,Paulding,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.1798,-84.7378,Ohio
2004,1,North Baltimore News,North Baltimore,Ohio,1200,Wood,minor,"County in metro area of 250,000 to 1 million population",1,41.1799,-83.6701,Ohio
2004,1,Progress News,Emlenton,Pa.,15000,Venango,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.1805,-79.7073,Pennsylvania
2004,1,Pine Bluffs Post,Pine Bluffs,Wyo.,1540,Laramie,minor,"County in metro area of fewer than 250,000 population",1,41.1819,-104.0690,Wyoming
2004,1,Herald/Country Market,Bourbonnais,Ill.,40000,Kankakee,minor,"County in metro area of fewer than 250,000 population",1,41.1832,-87.8770,Illinois
2004,1,Stratford Bard,Stratford,Conn.,4351,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1845,-73.1332,Connecticut
2004,1,Gardner Chronicle,Gardner,Ill.,847,Grundy,major,County in metro area with 1 million population or more,1,41.1856,-88.3098,Illinois
2004,1,"Plainsman-Clarion, The",Richland,Iowa,1100,Keokuk,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,41.1857,-91.9960,Iowa
2004,1,Bridgeport News,Bridgeport,Conn.,9718,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1865,-73.1952,Connecticut
2004,7,Connecticut Post,Bridgeport,Conn.,76283,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1871,-73.1955,Connecticut
2004,1,Bridgeport Inquirer  The,Bridgeport,Conn.,35000,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1871,-73.1955,Connecticut
2004,1,Wilton Bulletin,Wilton,Conn.,3825,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.1881,-73.4299,Connecticut
2004,1,Advertiser-News,Vernon,N.J.,20500,Sussex,major,County in metro area with 1 million population or more,1,41.1947,-74.4938,New Jersey
2004,1,Kankakee Valley Post-News,Demotte,Ind.,19000,Jasper,major,County in metro area with 1 million population or more,1,41.1948,-87.1987,Indiana
2004,1,"Times Record, The",Mercer,Ill.,10304,Mercer,minor,"County in metro area of 250,000 to 1 million population",1,41.1983,-90.7445,Illinois
2004,1,Ralston Recorder,Ralston,Neb.,1750,Douglas,minor,"County in metro area of 250,000 to 1 million population",1,41.2005,-96.0354,Nebraska
2004,1,Luminary,Muncy,Pa.,1088,Lycoming,minor,"County in metro area of fewer than 250,000 population",1,41.2022,-76.7855,Pennsylvania
2004,1,Stratford Star,Stratford,Conn.,15834,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.2045,-73.1300,Connecticut
2004,1,Deshler Flag,Deshler,Ohio,1300,Henry,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.2075,-83.9055,Ohio
2004,1,Clarion News,Clarion,Pa.,23400,Clarion,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.2107,-79.3803,Pennsylvania
2004,1,Phonograph-Herald,St Paul,Neb.,2200,Howard,rural,"Nonmetro county completely rural or less than 2,500 urban population, not adj. to metro area",0,41.2140,-98.4597,Nebraska
2004,1,Wahoo Newspaper,Wahoo,Neb.,5000,Saunders,minor,"County in metro area of 250,000 to 1 million population",1,41.2152,-96.6166,Nebraska
2004,1,Tonica News,Tonica,Ill.,661,La Salle,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,41.2159,-89.0699,Illinois
2004,1,"Culver Citizen, The",Culver,Ind.,1100,Marshall,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.2168,-86.4229,Indiana
2004,1,Palmer Journal,Palmer,Neb.,800,Merrick,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,41.2224,-98.2598,Nebraska
2004,1,Greenwood Lake and West Milford News,Greenwood Lake,N.Y.,4186,Orange,minor,"County in metro area of 250,000 to 1 million population",1,41.2226,-74.2943,New York
2004,1,Milford Mirror,Milford,Conn.,15481,New Haven,minor,"County in metro area of 250,000 to 1 million population",1,41.2237,-73.0616,Connecticut
2004,1,Record-Review,Bedford,N.Y.,3900,Westchester,major,County in metro area with 1 million population or more,1,41.2250,-73.6678,New York
2004,7,Standard-Examiner,Ogden,Utah,60884,Weber,minor,"County in metro area of 250,000 to 1 million population",1,41.2281,-111.9680,Utah
2004,1,Weston Forum,Weston,Conn.,3700,Fairfield,minor,"County in metro area of 250,000 to 1 million population",1,41.2284,-73.3725,Connecticut
2004,1,Northwest News,Huntertown,Ind.,1500,Allen,minor,"County in metro area of 250,000 to 1 million population",1,41.2284,-85.1725,Indiana
2004,1,Milford Reporter,Milford,Conn.,18261,New Haven,minor,"County in metro area of 250,000 to 1 million population",1,41.2307,-73.0640,Connecticut
2004,1,Churubusco News,Churubusco,Ind.,2200,Whitley,minor,"County in metro area of 250,000 to 1 million population",1,41.2326,-85.3220,Indiana
2004,1,Western Nebraska Observer,Kimball,Neb.,2100,Kimball,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,41.2335,-103.6510,Nebraska
2004,7,"Herald, The",Sharon,Pa.,20261,Mercer,minor,"County in metro area of 250,000 to 1 million population",1,41.2340,-80.4998,Pennsylvania
